bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"24.9060058594,60.18659839,24.9334716797,60.2020465487",uuuu,85633143,,7a9a2714d026e6f38280d6aa7e6b0d15,,bf4330d2c4ef530b83e560a8a83e8e2c,60.194106,24.92047,85898883,uuuu,FI,FI,1470852576,60.192001,24.924839,101748417,Pusila,890537255,858/988/83/85898883.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.1092529297,60.2070750096,25.133972168,60.227841664",uuuu,85633143,,09f905cdb86cc99b8730625e1c3a8329,,e72b4ea559b8fa5f5bba80bb14c89adc,60.216484,25.121451,85898885,uuuu,FI,FI,1470852573,60.21595,25.12021,101748417,Rastila,890537287,858/988/85/85898885.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9966430664,60.1191956929,25.0670678711,60.164742389",uuuu,0,,d216584ee830a88e8da3ba0ffd72822d,,e90c94bd343bf7937ef647472b3527dc,60.140234,25.036063,85898887,uuuu,FI,FI,1470852572,60.143748,25.045401,0,Santahamina,890536883,858/988/87/85898887.geojson,neighbourhood,0,quattroshapes,,,FI
"25.0635473633,60.3461681056,25.1535852051,60.4143584161",uuuu,85633143,,dd62f3517ec7e0bc86d503b44bdd9388,,01cf2ea1e74a2390eb0ba343a970d293,60.384305,25.108318,85898891,uuuu,FI,FI,1470852436,60.392003,25.114512,101753895,Savio,101753895,858/988/91/85898891.geojson,neighbourhood,85683067,quattroshapes,,,FI
"25.0086157227,60.3590710755,25.1024754315,60.4279202911",uuuu,85633143,,482453def3e67d182b6daa33003e247c,,e034e9f8419802ecb1cb6a3cb25b6666,60.39123,25.048892,85898893,uuuu,FI,FI,1470852447,60.397426,25.069633,101753895,Saviolla,101753895,858/988/93/85898893.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.8218481446,60.1520094967,24.9005126953,60.19198669",uuuu,0,,82e9ef24b2262978f0ab7f467541fe21,,cb90b588e5dc8902bf51df9fe74a93ef,60.172844,24.856068,85898895,uuuu,FI,FI,1470852434,60.172111,24.856672,0,Seurasaari,890537261,858/988/95/85898895.geojson,neighbourhood,0,quattroshapes,,,FI
"24.9275501891,60.1511511541,24.9475258299,60.1641884191",uuuu,0,,d47b0ed450b3d16e9cba90fc18e154ca,,652e8c406d10134d8c572804c3dd60dc,60.15793,24.937384,85898897,uuuu,FI,FI,1470852572,60.157069,24.937534,0,Suomenlina,890536879,858/988/97/85898897.geojson,neighbourhood,0,quattroshapes,,,FI
"25.0083487052,60.2541920729,25.0543212891,60.276464157",uuuu,85633143,,729182c83291449f38a84e846d1ae76f,,eeebd9b40ef147e6e4a886238a6dd77f,60.263408,25.03512,85898899,uuuu,FI,FI,1470852570,60.259573,25.035122,101748417,Suurmetsa,890537239,858/988/99/85898899.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9758288604,60.2708435486,25.0475547953,60.3165459081",uuuu,85633143,,c50f2b40087f2f48c3dc63b3f920272b,,d7f68b49ae7041ab0cd7c0bf163e3446,60.298613,25.01088,85898901,uuuu,FI,FI,1470852560,60.296668,25.011423,101748419,Suutarila,101748419,858/989/01/85898901.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9169921875,60.1736232129,24.9526977539,60.1892557779",uuuu,0,,d96cb80cd496a0c6fa11cd5dc04e51cd,,8900b150f9c831810bcf5137237bce1b,60.181102,24.93265,85898903,uuuu,FI,FI,1470852571,60.180815,24.932368,0,Taka-Töölö,890536879,858/989/03/85898903.geojson,neighbourhood,0,quattroshapes,,,FI
"25.0481858769,60.1743059779,25.1000268555,60.2043455819",uuuu,0,,76d879474270ad86cc4af66f6bff8bc6,,4903105f0a74550c441f3114a5a54334,60.19064,25.075269,85898905,uuuu,FI,FI,1470852571,60.189327,25.075272,0,Tammisalo,890536883,858/989/05/85898905.geojson,neighbourhood,0,quattroshapes,,,FI
